CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-01-0080-43,09-01-0432,QUETZALTENANGO,QUETZALTENANGO,COLEGIO  MARIA AUXILIADORA,3A. CALLE 16-17 ZONA 3,77630281,MIGDALIA AZUCENA LOARCA CRUZ,YULISSA ANABELY OCHOA CIFUENTES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0081-43,09-01-0426,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PARA SEÑORITAS ENCARNACION ROSAL,12 AVE. 3-09 ZONA 1,77258985,PEDRO GERÓNIMO SARAT CHAJ,SARA JULIETA LÓPEZ MARTINEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0082-43,09-041,QUETZALTENANGO,QUETZALTENANGO,LICEO  GUATEMALA,AVENIDA LAS AMERICAS 9-80 ZONA 9,77632393,WILSON RANFERI SIGUENZA LOPEZ,FRANCISCO SAUL DE LEÓN PIEDRASANTA,PRIMARIA,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0083-43,09-01-0428,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO ""SAN JUAN BOSCO""",3A. CALLE 14-40 ZONA 3,77674030,JUAN CARLOS RONQUILLO,INGRID KARINA PÉREZ MALDONADO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0084-43,09-01-0430,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGELICO  LA PATRIA,19 AVE. 1-28 ZONA 3,78285600,WILSON RANFERÍ SIGÚENZA LÓPEZ,MARÍA EUGENIA MARTÍNEZ BOLAÑOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0085-43,09-01-0426,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""LICEO MODERNO""",7A. AVE. 6-45 ZONA 1,77619336,PEDRO GERÓNIMO SARAT CHAJ,MARCO TULIO JUÁREZ MÉNDEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0086-43,09-01-0476,QUETZALTENANGO,QUETZALTENANGO,COLEGIO  ALIANZA,"DIAGONAL 11 D12-03 ZONA 1,",77631025,FRANCISCO MIGUEL TIRADO HUINAC,VICTOR ALFREDO DIAZ ARCHILA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0087-43,09-01-0429,QUETZALTENANGO,QUETZALTENANGO,COLEGIO  MONTESSORI,4A. CALLE 15A-24 ZONA 1,77631460,MARÍA LETICIA PIRIR AVILA DE DE LEÓN,LIDIA ARGENTINA LIMA PAR,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0088-43,09-001,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO   ASOCIACION DEL SEÑOR SEPULTADO CATEDRAL,8A. CALLE 19-64 ZONA 1,43850259,IRIS ONDINA HERNANDEZ ROJAS DE SOTO,JORGE JOSE LOPEZ AGUILAR,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0089-43,09-01-0430,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO 'LOS NIÑOS DEL SEÑOR,DIAGONAL 2 27-58 ZONA 3,77672390,WILSON RANFERÍ SIGÚENZA LÓPEZ,FRANCISCO EDUARDO SAPÓN OVANDO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0090-43,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO BILINGUE 'SAN PABLO',16 AVENIDA 6-45 ZONA 3,77674729,PEDRO GERÓNIMO SARAT CHAJ,,PRIMARIA,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0091-43,09-007,QUETZALTENANGO,QUETZALTENANGO,COLEGIO  SAN ANTONIO DE PADUA,5A. AVENIDA 9-60 ZONA 9 BARRIO LA CUCHILLA,42545668,MIGDALIA AZUCENA LOARCA CRÚZ,MARÍA EUGENIA SOLOGAISTOA PORRAS,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0092-43,09-01-0427,QUETZALTENANGO,QUETZALTENANGO,COLEGIO 'AMERICANO',AVENIDA JESUS CASTILLO A-74 ZONA 1,77652176,DINA RUBÍ GONZÁLEZ DE LEÓN,LILIAM YOLANDA PEREYRA CASTILLO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0093-43,09-007,QUETZALTENANGO,QUETZALTENANGO,COLEGIO 'CORAZON DE JESUS',15 AV 0-36 ZONA 1,77610427,MIGDALIA AZUCENA LOARCA CRÚZ,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0094-43,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGELICO 'BETHANIA',CALLE 'C' 0-22 ZONA 1,77630164,PEDRO GERÓNIMO SARAT CHAJ,FERNANDO DAVID RIVERA ESPAÑA,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0095-43,09-01-0424,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""CAPULLITOS""",20 AVENIDA 1-16 ZONA 1,77612031,ROSEMERY GUADALUPE PIEDRASANTA,ANGÉLICA MARÍA PAZ CASTRO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
