CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-02-0137-45,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,ALDEA SAN GABRIEL PASUJ,42559525,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,RONALDO  MORALES SIS,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-02-0138-46,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,ALDEA SAN GABRIEL PASUJ,42559525,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,RONALDO  MORALES SIS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-02-0139-45,15-024,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,CANTÓN SAN JUAN,33595715,VIVIAN VERONICA PRERA NOGUERA,ALONDRA VANESSA VALEY IXPATÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-02-0140-45,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA CHICHOLÓN,41517054,WILSON ESTUARDO CANAHUÍ JÁ,ALICIA  REYES XITUMUL,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0141-45,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,ALDEA CHIXOLOP,56257798,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,YÓNATHAN AZAEL GARCÍA TOJ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0142-45,15-02-0896,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA DOLORES,51396963,HUGO RAMIRO GONZÁLEZ CANAHUÍ,SARAY MISHEL CORAZÓN TELETOR,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0143-45,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,ALDEA SAN FRANCISCO,37724326,WILSON ESTUARDO CANAHUÍ JÁ,ELDER ROCAEL TISTA CANAHUÍ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0144-45,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,CASERÍO CHUPEL,39972228,WILSON ESTUARDO CANAHUÍ JÁ,PEDRO EMANUEL XITUMUL CUQUEJ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0145-45,15-02-0896,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA SAN RAFAEL,57733972,HUGO RAMIRO GONZÁLEZ CANAHUÍ,SANTOS ISRAEL CHAJAJ CALATE,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0146-45,15-02-0896,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,ALDEA SANTO DOMINGO SANTA RITA,41594249,HUGO RAMIRO GONZÁLEZ CANAHUÍ,JOSUÉ GAMALIEL GONZÁLEZ GONZÁLEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0342-43,15-02-0896,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA SANTO DOMINGO SANTA RITA,,HUGO RAMIRO GONZÁLEZ CANAHUÍ,ROMEO SANTIAGO SIS CASTRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
