CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-12-1509-46,,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'BACHILLERATO POR MADUREZ',LA DEMOCRACIA,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1545-42,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PRIVADO MIXTO 'JARDIN DE INFANTES',ALDEA EL JOBAL,53772419,MANASES MATUSALEN PALACIOS XUTÚC,JOSÉ VICTOR MÉRIDA LÓPEZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1546-42,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PARROQUIAL PRIVADO MIXTO SANTA TERESITA DEL NIÑO JESUS,CAMOJALLITO,77738130,ABELARDO MEFIBOST VILLATORO HERRERA,EMILDA YANIRA LÓPEZ LÓPEZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1557-43,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PARROQUIAL PRIVADO MIXTO 'SANTA TERESITA DEL NIÑO JESUS',ALDEA CAMOJALLITO,77638130,ABELARDO MEFIBOST VILLATORO HERRERA,EMILDA YANIRA LÓPEZ LÓPEZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1586-45,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGELICO MIXTO 'LAS DOCE PERLAS',ALDEA LA MESILLA,37209435,MANASES MATUSALEN PALACIOS XUTÚC,MARVIN DARINEL MÉNDEZ PÉREZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1597-43,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,EORM,ALDEA PONTZAJ,30307577,MANASES MATUSALEN PALACIOS XUTÚC,WESDWYDOLAOMER  VELÁSQUEZ CALDERÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1636-43,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PRIVADO MIXTO 'JARDIN DE INFANTES',ALDEA EL JOBAL,53772419,MANASES MATUSALEN PALACIOS XUTÚC,JOSÉ VICTOR MÉRIDA LÓPEZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1637-45,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO MIXTO  ""NAZARET""",CABECERA MUNICIPAL,42435988,ABELARDO MEFIBOST VILLATORO HERRERA,CRISTINO  VILLATORO LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1638-43,,HUEHUETENANGO,LA DEMOCRACIA,EDAC - PRONADE -,CASERIO SAN JUAN GUAILA ALDEA LAS GUACAMAYAS,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1712-41,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,COPB ANEXO A EORM,CASERIO OX-BE ALDEA CHICHINABAJ,45043975,MANASES MATUSALEN PALACIOS XUTÚC,ALFREDO  GERÓNIMO JERÓNIMO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1713-43,,HUEHUETENANGO,LA DEMOCRACIA,EPRM 'GUAILA',CASERIO GUAILA ALDEA LAS GUACAMAYAS,,,,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-2311-44,,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),CAMOJALLITO,,,,PRIMARIA DE ADULTOS,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,HUEHUETENANGO
13-12-2311-45,,HUEHUETENANGO,LA DEMOCRACIA,IGER,,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,HUEHUETENANGO
13-12-2409-43,,HUEHUETENANGO,LA DEMOCRACIA,EDAC - PRONADE -,CASERIO NUEVO SAN RAFAEL ALDEA CHICHINABAJ,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-2410-43,13-12-0750,HUEHUETENANGO,LA DEMOCRACIA,EORM,"CASERIO EL ZAPOTE, ALDEA CAMOJA GRANDE",53695611,ABELARDO MEFIBOST VILLATORO HERRERA,HUMBERTO BENITO LÓPEZ ORDOÑEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-2411-43,26-029,HUEHUETENANGO,LA DEMOCRACIA,EDAC - PRONADE -,CASERIO LA NUEVA UNION ALDEA HUIXOC,,PROYECTO CODI,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
